Charger1
Time,I[kA],P[MW],E[MWh]
2024-12-01T00:15:00,-43.80,-9.63,-30.95
2024-12-01T00:30:00,-43.80,-9.63,-30.95
2024-12-01T00:45:00,-43.80,-9.63,-30.95
2024-12-01T01:00:00,-43.80,-9.63,-30.95
2024-12-01T01:15:00,-20.89,-4.58,-25.28
2024-12-01T01:30:00,-20.89,-4.58,-25.28
2024-12-01T01:45:00,-20.89,-4.58,-25.28
2024-12-01T02:00:00,-20.89,-4.58,-25.28
2024-12-01T02:15:00,-20.89,-4.58,-25.28
2024-12-01T02:30:00,-20.89,-4.58,-25.28
2024-12-01T02:45:00,-20.89,-4.58,-25.28
2024-12-01T03:00:00,-20.89,-4.58,-25.28
2024-12-01T03:15:00,-20.89,-4.58,-25.28
2024-12-01T03:30:00,-20.89,-4.58,-25.28
2024-12-01T03:45:00,-20.89,-4.58,-25.28
2024-12-01T04:00:00,-20.89,-4.58,-25.28
2024-12-01T04:15:00,-20.89,-4.58,-25.28
2024-12-01T04:30:00,-20.89,-4.58,-25.28
2024-12-01T04:45:00,-20.89,-4.58,-25.28
2024-12-01T05:00:00,-20.89,-4.58,-25.28
2024-12-01T05:15:00,-20.89,-4.58,-25.28
2024-12-01T05:30:00,-7.94,-1.74,-11.78
2024-12-01T05:45:00,-7.94,-1.74,-11.78
2024-12-01T06:00:00,-7.94,-1.74,-11.78
2024-12-01T06:15:00,-7.94,-1.74,-11.78
2024-12-01T06:30:00,-7.94,-1.74,-11.78
2024-12-01T06:45:00,-7.94,-1.74,-11.78
2024-12-01T09:15:00,-14.91,-3.30,-5.89
2024-12-01T09:30:00,-14.91,-3.30,-5.89
2024-12-01T09:45:00,-14.91,-3.30,-5.89
2024-12-01T10:00:00,-14.91,-3.30,-5.89
2024-12-01T10:15:00,-14.91,-3.30,-5.89
2024-12-01T10:30:00,-14.91,-3.30,-5.89
2024-12-01T10:45:00,-14.91,-3.30,-5.89
2024-12-01T11:00:00,-14.91,-3.30,-5.89
2024-12-01T11:15:00,-14.91,-3.30,-5.89
2024-12-01T17:45:00,-13.53,-2.99,-0.73
2024-12-01T18:15:00,-11.76,-2.59,-3.94
2024-12-01T18:30:00,-11.76,-2.59,-3.94
2024-12-01T18:45:00,-11.76,-2.59,-3.94
2024-12-01T19:00:00,-11.76,-2.59,-3.94
2024-12-01T19:15:00,-11.76,-2.59,-3.94
2024-12-01T19:30:00,-11.76,-2.59,-3.94
2024-12-01T19:45:00,-11.76,-2.59,-3.94
2024-12-01T20:00:00,-11.76,-2.59,-3.94
2024-12-01T20:15:00,-11.76,-2.59,-3.94
2024-12-01T20:30:00,-11.76,-2.59,-3.94
2024-12-01T20:45:00,-11.76,-2.59,-3.94
2024-12-01T21:00:00,-11.76,-2.59,-3.94
2024-12-01T21:15:00,-11.98,-2.64,-4.31
2024-12-01T21:30:00,-11.98,-2.64,-4.31
2024-12-01T21:45:00,-11.98,-2.64,-4.31
2024-12-01T22:00:00,-11.98,-2.64,-4.31
2024-12-01T22:15:00,-11.98,-2.64,-4.31
2024-12-01T22:30:00,-11.98,-2.64,-4.31
2024-12-01T22:45:00,-11.98,-2.64,-4.31
2024-12-01T23:00:00,-11.98,-2.64,-4.31
2024-12-01T23:15:00,-11.98,-2.64,-4.31
2024-12-01T23:30:00,-11.98,-2.64,-4.31
2024-12-01T23:45:00,-11.98,-2.64,-4.31
2024-12-02T00:15:00,-10.57,-2.32,-10.46
2024-12-02T00:30:00,-10.57,-2.32,-10.46
2024-12-02T00:45:00,-10.57,-2.32,-10.46
2024-12-02T01:00:00,-10.57,-2.32,-10.46
2024-12-02T01:15:00,-10.57,-2.32,-10.46
2024-12-02T01:30:00,-10.57,-2.32,-10.46
2024-12-02T01:45:00,-10.57,-2.32,-10.46
2024-12-02T02:00:00,-10.57,-2.32,-10.46
2024-12-02T02:15:00,-10.57,-2.32,-10.46
2024-12-02T02:30:00,-10.57,-2.32,-10.46
2024-12-02T02:45:00,-10.57,-2.32,-10.46
2024-12-02T03:00:00,-10.57,-2.32,-10.46
2024-12-02T03:15:00,-10.57,-2.32,-10.46
2024-12-02T03:30:00,-10.57,-2.32,-10.46
2024-12-02T03:45:00,-10.57,-2.32,-10.46
2024-12-02T04:00:00,-10.57,-2.32,-10.46
2024-12-02T04:15:00,-10.57,-2.32,-10.46
2024-12-02T04:30:00,-10.57,-2.32,-10.46
2024-12-02T04:45:00,-10.57,-2.32,-10.46
2024-12-02T05:00:00,-10.57,-2.32,-10.46
2024-12-02T05:15:00,-10.57,-2.32,-10.46
2024-12-02T05:30:00,-10.57,-2.32,-10.46
2024-12-02T05:45:00,-10.57,-2.32,-10.46
2024-12-02T06:00:00,-10.57,-2.32,-10.46
2024-12-02T06:15:00,-10.57,-2.32,-10.46
2024-12-02T06:30:00,-10.57,-2.32,-10.46
2024-12-02T06:45:00,-10.57,-2.32,-10.46
2024-12-02T07:00:00,-10.57,-2.32,-10.46
2024-12-02T07:15:00,-10.57,-2.32,-10.46
2024-12-02T07:30:00,-10.57,-2.32,-10.46
2024-12-02T07:45:00,-10.57,-2.32,-10.46
2024-12-02T08:00:00,-10.57,-2.32,-10.46
2024-12-02T08:15:00,-10.57,-2.32,-10.46
2024-12-02T08:30:00,-10.57,-2.32,-10.46
2024-12-02T08:45:00,-10.57,-2.32,-10.46
2024-12-02T13:45:00,-14.37,-3.21,-10.70
2024-12-02T14:00:00,-14.37,-3.21,-10.70
2024-12-02T14:15:00,-14.37,-3.21,-10.70
2024-12-02T14:30:00,-14.37,-3.21,-10.70
2024-12-02T14:45:00,-14.37,-3.21,-10.70
2024-12-02T15:00:00,-14.37,-3.21,-10.70
2024-12-02T15:15:00,-14.37,-3.21,-10.70
2024-12-02T15:30:00,-14.37,-3.21,-10.70
2024-12-02T15:45:00,-14.37,-3.21,-10.70
2024-12-02T16:00:00,-14.37,-3.21,-10.70
2024-12-02T16:15:00,-14.37,-3.21,-10.70
2024-12-02T16:30:00,-14.37,-3.21,-10.70
2024-12-02T16:45:00,-14.37,-3.21,-10.70
2024-12-02T17:00:00,-12.79,-62.69,-3.18
2024-12-02T17:15:00,-12.79,-62.69,-3.18
2024-12-02T17:30:00,-20.80,-64.46,-4.07
2024-12-02T17:45:00,-20.80,-64.46,-4.07
2024-12-02T18:15:00,-20.79,-63.97,-11.51
2024-12-02T18:30:00,-20.79,-63.97,-11.51
2024-12-02T18:45:00,-20.79,-63.97,-11.51
2024-12-02T19:00:00,-20.79,-63.97,-11.51
2024-12-02T19:15:00,-20.79,-63.97,-11.51
2024-12-02T19:30:00,-20.79,-63.97,-11.51
2024-12-02T19:45:00,-20.79,-63.97,-11.51
2024-12-02T20:00:00,-20.79,-63.97,-11.51
2024-12-02T20:15:00,-8.03,-1.78,-5.34
2024-12-02T20:30:00,-8.03,-1.78,-5.34
2024-12-02T20:45:00,-8.03,-1.78,-5.34
2024-12-02T21:00:00,-8.03,-1.78,-5.34
2024-12-02T21:15:00,-7.84,-1.74,-4.83
2024-12-02T21:30:00,-7.84,-1.74,-4.83
2024-12-02T21:45:00,-7.84,-1.74,-4.83
2024-12-02T22:00:00,-7.84,-1.74,-4.83
2024-12-02T22:15:00,-7.84,-1.74,-4.83
2024-12-02T22:30:00,-7.84,-1.74,-4.83
2024-12-02T22:45:00,-7.84,-1.74,-4.83
2024-12-02T23:00:00,-7.84,-1.74,-4.83
2024-12-02T23:15:00,-7.84,-1.74,-4.83
2024-12-02T23:30:00,-7.84,-1.74,-4.83
2024-12-02T23:45:00,-7.84,-1.74,-4.83
2024-12-03T13:15:00,-12.69,-62.69,-2.34
2024-12-03T13:30:00,-12.69,-62.69,-2.34
2024-12-03T13:45:00,-12.69,-62.69,-2.34
2024-12-03T14:00:00,-12.69,-62.69,-2.34
2024-12-03T18:15:00,-30.81,-6.78,-20.19
2024-12-03T18:30:00,-30.81,-6.78,-20.19
2024-12-03T18:45:00,-30.81,-6.78,-20.19
2024-12-03T19:00:00,-30.81,-6.78,-20.19
2024-12-03T19:15:00,-30.81,-6.78,-20.19
2024-12-03T19:30:00,-30.81,-6.78,-20.19
2024-12-03T19:45:00,-30.81,-6.78,-20.19
2024-12-03T20:00:00,-30.81,-6.78,-20.19
2024-12-03T20:15:00,-38.83,-8.50,-21.53
2024-12-03T20:30:00,-38.83,-8.50,-21.53
2024-12-03T20:45:00,-38.83,-8.50,-21.53
2024-12-03T21:00:00,-30.81,-6.78,-20.19
2024-12-03T21:15:00,-38.91,-8.60,-25.56
2024-12-03T21:30:00,-38.91,-8.60,-25.56
2024-12-03T21:45:00,-38.91,-8.60,-25.56
2024-12-03T22:00:00,-38.91,-8.60,-25.56
2024-12-03T22:15:00,-38.91,-8.60,-25.56
2024-12-03T22:30:00,-38.91,-8.60,-25.56
2024-12-03T22:45:00,-38.91,-8.60,-25.56
2024-12-03T23:00:00,-38.91,-8.60,-25.56
2024-12-03T23:15:00,-38.91,-8.60,-25.56
2024-12-03T23:30:00,-38.91,-8.60,-25.56
2024-12-03T23:45:00,-38.91,-8.60,-25.56
2024-12-04T00:15:00,-38.73,-8.53,-35.94
2024-12-04T00:30:00,-38.73,-8.53,-35.94
2024-12-04T00:45:00,-38.73,-8.53,-35.94
2024-12-04T01:00:00,-38.73,-8.53,-35.94
2024-12-04T01:15:00,-38.73,-8.53,-35.94
2024-12-04T01:30:00,-38.73,-8.53,-35.94
2024-12-04T01:45:00,-38.73,-8.53,-35.94
2024-12-04T02:00:00,-38.73,-8.53,-35.94
2024-12-04T02:15:00,-38.73,-8.53,-35.94
2024-12-04T02:30:00,-23.42,-5.15,-28.09
2024-12-04T02:45:00,-23.42,-5.15,-28.09
2024-12-04T03:00:00,-15.55,-3.43,-23.39
2024-12-04T03:15:00,-15.55,-3.43,-23.39
2024-12-04T03:30:00,-15.55,-3.43,-23.39
2024-12-04T03:45:00,-15.55,-3.43,-23.39
2024-12-04T04:00:00,-15.55,-3.43,-23.39
2024-12-04T04:15:00,-15.55,-3.43,-23.39
2024-12-04T04:30:00,-15.55,-3.43,-23.39
2024-12-04T04:45:00,-15.55,-3.43,-23.39
2024-12-04T05:00:00,-15.55,-3.43,-23.39
2024-12-04T05:15:00,-15.55,-3.43,-23.39
2024-12-04T05:30:00,-15.55,-3.43,-23.39
2024-12-04T05:45:00,-15.55,-3.43,-23.39
2024-12-04T06:00:00,-15.55,-3.43,-23.39
2024-12-04T06:15:00,-15.55,-3.43,-23.39
2024-12-04T06:30:00,-15.55,-3.43,-23.39
2024-12-04T06:45:00,-15.55,-3.43,-23.39
2024-12-04T09:00:00,-15.47,-3.43,-17.99
2024-12-04T09:15:00,-15.47,-3.43,-17.99
2024-12-04T09:30:00,-15.47,-3.43,-17.99
2024-12-04T09:45:00,-15.47,-3.43,-17.99
2024-12-04T10:00:00,-15.47,-3.43,-17.99
2024-12-04T10:15:00,-15.47,-3.43,-17.99
2024-12-04T10:30:00,-15.47,-3.43,-17.99
2024-12-04T10:45:00,-15.47,-3.43,-17.99
2024-12-04T11:00:00,-15.47,-3.43,-17.99
2024-12-04T11:15:00,-15.47,-3.43,-17.99
2024-12-04T11:30:00,-15.47,-3.43,-17.99
2024-12-04T11:45:00,-15.47,-3.43,-17.99
2024-12-04T12:00:00,-15.47,-3.43,-17.99
2024-12-04T12:15:00,-15.47,-3.43,-17.99
2024-12-04T12:30:00,-15.47,-3.43,-17.99
2024-12-04T12:45:00,-15.47,-3.43,-17.99
2024-12-04T13:00:00,-15.47,-3.43,-17.99
2024-12-04T13:15:00,-15.47,-3.43,-17.99
2024-12-04T13:30:00,-15.47,-3.43,-17.99
2024-12-04T13:45:00,-15.47,-3.43,-17.99
2024-12-04T14:00:00,-15.47,-3.43,-17.99
2024-12-04T17:00:00,-12.78,-62.71,-3.17
2024-12-04T17:15:00,-12.78,-62.71,-3.17
2024-12-04T17:30:00,-12.78,-62.71,-3.17
2024-12-04T17:45:00,-12.78,-62.71,-3.17
2024-12-04T18:15:00,-12.88,-62.68,-3.62
2024-12-04T18:30:00,-12.88,-62.68,-3.62
2024-12-04T18:45:00,-12.88,-62.68,-3.62
2024-12-04T19:00:00,-12.88,-62.68,-3.62
2024-12-04T19:15:00,-12.88,-62.68,-3.62
2024-12-04T19:30:00,-12.42,-2.72,-4.26
2024-12-04T19:45:00,-12.42,-2.72,-4.26
2024-12-04T20:00:00,-12.42,-2.72,-4.26
2024-12-04T20:15:00,-12.42,-2.72,-4.26
2024-12-04T20:30:00,-12.42,-2.72,-4.26
2024-12-04T20:45:00,-12.42,-2.72,-4.26
2024-12-04T21:00:00,-12.42,-2.72,-4.26
2024-12-04T21:15:00,-12.42,-2.71,-8.05
2024-12-04T21:30:00,-12.42,-2.71,-8.05
2024-12-04T21:45:00,-12.42,-2.71,-8.05
2024-12-04T22:00:00,-12.42,-2.71,-8.05
2024-12-04T22:15:00,-12.42,-2.71,-8.05
2024-12-04T22:30:00,-12.42,-2.71,-8.05
2024-12-04T22:45:00,-12.42,-2.71,-8.05
2024-12-04T23:00:00,-12.42,-2.71,-8.05
2024-12-04T23:15:00,-12.42,-2.71,-8.05
2024-12-04T23:30:00,-12.42,-2.71,-8.05
2024-12-04T23:45:00,-12.42,-2.71,-8.05
2024-12-05T00:15:00,-12.30,-2.68,-17.79
2024-12-05T00:30:00,-12.30,-2.68,-17.79
2024-12-05T00:45:00,-12.30,-2.68,-17.79
2024-12-05T01:00:00,-12.30,-2.68,-17.79
2024-12-05T01:15:00,-12.30,-2.68,-17.79
2024-12-05T01:30:00,-12.30,-2.68,-17.79
2024-12-05T01:45:00,-12.30,-2.68,-17.79
2024-12-05T02:00:00,-12.30,-2.68,-17.79
2024-12-05T02:15:00,-12.30,-2.68,-17.79
2024-12-05T02:30:00,-12.30,-2.68,-17.79
2024-12-05T02:45:00,-12.30,-2.68,-17.79
2024-12-05T03:00:00,-12.30,-2.68,-17.79
2024-12-05T03:15:00,-12.30,-2.68,-17.79
2024-12-05T03:30:00,-12.30,-2.68,-17.79
2024-12-05T03:45:00,-12.30,-2.68,-17.79
2024-12-05T04:00:00,-12.30,-2.68,-17.79
2024-12-05T04:15:00,-12.30,-2.68,-17.79
2024-12-05T04:30:00,-12.30,-2.68,-17.79
2024-12-05T04:45:00,-12.30,-2.68,-17.79
2024-12-05T05:00:00,-12.30,-2.68,-17.79
2024-12-05T05:15:00,-12.30,-2.68,-17.79
2024-12-05T05:30:00,-12.30,-2.68,-17.79
2024-12-05T05:45:00,-12.30,-2.68,-17.79
2024-12-05T06:00:00,-12.30,-2.68,-17.79
2024-12-05T06:15:00,-12.30,-2.68,-17.79
2024-12-05T06:30:00,-12.30,-2.68,-17.79
2024-12-05T20:15:00,-12.79,-62.70,-2.58
2024-12-05T20:30:00,-12.79,-62.70,-2.58
2024-12-05T20:45:00,-12.79,-62.70,-2.58
2024-12-05T21:00:00,-12.79,-62.70,-2.58
2024-12-06T02:45:00,-15.53,-3.41,-25.36
2024-12-06T03:00:00,-15.53,-3.41,-25.36
2024-12-06T03:15:00,-15.53,-3.41,-25.36
2024-12-06T03:30:00,-15.53,-3.41,-25.36
2024-12-06T03:45:00,-15.53,-3.41,-25.36
2024-12-06T04:00:00,-15.53,-3.41,-25.36
2024-12-06T04:15:00,-15.53,-3.41,-25.36
2024-12-06T04:30:00,-15.53,-3.41,-25.36
2024-12-06T04:45:00,-15.53,-3.41,-25.36
2024-12-06T05:00:00,-15.53,-3.41,-25.36
2024-12-06T05:15:00,-15.53,-3.41,-25.36
2024-12-06T05:30:00,-15.53,-3.41,-25.36
2024-12-06T05:45:00,-15.53,-3.41,-25.36
2024-12-06T06:00:00,-15.53,-3.41,-25.36
2024-12-06T06:15:00,-15.53,-3.41,-25.36
2024-12-06T06:30:00,-15.53,-3.41,-25.36
2024-12-06T06:45:00,-15.53,-3.41,-25.36
2024-12-06T07:00:00,-15.53,-3.41,-25.36
2024-12-06T07:15:00,-15.53,-3.41,-25.36
2024-12-06T07:30:00,-15.53,-3.41,-25.36
2024-12-06T07:45:00,-15.53,-3.41,-25.36
2024-12-06T08:00:00,-15.53,-3.41,-25.36
2024-12-06T08:15:00,-15.53,-3.41,-25.36
2024-12-06T08:30:00,-15.53,-3.41,-25.36
2024-12-06T08:45:00,-15.53,-3.41,-25.36
2024-12-06T09:00:00,-15.53,-3.41,-25.36
2024-12-06T09:15:00,-15.53,-3.41,-25.36
2024-12-06T09:30:00,-15.53,-3.41,-25.36
2024-12-06T09:45:00,-15.53,-3.41,-25.36
2024-12-06T12:45:00,-15.80,-3.54,-6.93
2024-12-06T13:00:00,-15.80,-3.54,-6.93
2024-12-06T13:15:00,-15.80,-3.54,-6.93
2024-12-06T13:30:00,-15.80,-3.54,-6.93
2024-12-06T13:45:00,-15.80,-3.54,-6.93
2024-12-06T14:00:00,-15.80,-3.54,-6.93
2024-12-06T14:15:00,-15.80,-3.54,-6.93
2024-12-06T14:30:00,-15.80,-3.54,-6.93
2024-12-06T17:15:00,-12.71,-62.69,-2.76
2024-12-06T17:30:00,-12.71,-62.69,-2.76
2024-12-06T17:45:00,-12.71,-62.69,-2.76
2024-12-06T18:15:00,-12.79,-62.67,-4.61
2024-12-06T18:30:00,-12.79,-62.67,-4.61
2024-12-06T18:45:00,-12.79,-62.67,-4.61
2024-12-06T19:00:00,-20.82,-64.45,-6.28
2024-12-06T19:15:00,-20.82,-64.45,-6.28
2024-12-06T19:30:00,-20.82,-64.45,-6.28
2024-12-06T19:45:00,-8.03,-1.78,-1.67
2024-12-06T21:15:00,-31.26,-6.89,-20.33
2024-12-06T21:30:00,-31.26,-6.89,-20.33
2024-12-06T21:45:00,-31.26,-6.89,-20.33
2024-12-06T22:00:00,-31.26,-6.89,-20.33
2024-12-06T22:15:00,-31.26,-6.89,-20.33
2024-12-06T22:30:00,-39.28,-8.65,-23.18
2024-12-06T22:45:00,-39.28,-8.65,-23.18
2024-12-06T23:00:00,-39.28,-8.65,-23.18
2024-12-06T23:15:00,-39.28,-8.65,-23.18
2024-12-06T23:30:00,-39.28,-8.65,-23.18
2024-12-06T23:45:00,-39.28,-8.65,-23.18
2024-12-07T00:15:00,-36.81,-8.13,-32.41
2024-12-07T00:30:00,-36.81,-8.13,-32.41
2024-12-07T00:45:00,-36.81,-8.13,-32.41
2024-12-07T01:00:00,-36.81,-8.13,-32.41
2024-12-07T01:15:00,-36.81,-8.13,-32.41
2024-12-07T01:30:00,-36.81,-8.13,-32.41
2024-12-07T01:45:00,-36.81,-8.13,-32.41
2024-12-07T02:00:00,-36.81,-8.13,-32.41
2024-12-07T02:15:00,-36.81,-8.13,-32.41
2024-12-07T02:30:00,-36.81,-8.13,-32.41
2024-12-07T02:45:00,-36.81,-8.13,-32.41
2024-12-07T03:00:00,-36.81,-8.13,-32.41
2024-12-07T03:15:00,-36.81,-8.13,-32.41
2024-12-07T03:30:00,-36.81,-8.13,-32.41
2024-12-07T03:45:00,-7.95,-1.75,-8.80
2024-12-07T04:00:00,-7.95,-1.75,-8.80
2024-12-07T04:15:00,-7.95,-1.75,-8.80
2024-12-07T04:30:00,-7.95,-1.75,-8.80
2024-12-07T04:45:00,-7.95,-1.75,-8.80
2024-12-07T05:00:00,-7.95,-1.75,-8.80
2024-12-07T08:45:00,-15.54,-3.45,-32.60
2024-12-07T09:00:00,-15.54,-3.45,-32.60
2024-12-07T09:15:00,-15.54,-3.45,-32.60
2024-12-07T09:30:00,-15.54,-3.45,-32.60
2024-12-07T09:45:00,-15.54,-3.45,-32.60
2024-12-07T10:00:00,-15.54,-3.45,-32.60
2024-12-07T10:15:00,-15.54,-3.45,-32.60
2024-12-07T10:30:00,-15.54,-3.45,-32.60
2024-12-07T10:45:00,-15.54,-3.45,-32.60
2024-12-07T11:00:00,-15.54,-3.45,-32.60
2024-12-07T11:15:00,-15.54,-3.45,-32.60
2024-12-07T11:30:00,-15.54,-3.45,-32.60
2024-12-07T11:45:00,-15.54,-3.45,-32.60
2024-12-07T12:00:00,-15.54,-3.45,-32.60
2024-12-07T12:15:00,-15.54,-3.45,-32.60
2024-12-07T12:30:00,-15.54,-3.45,-32.60
2024-12-07T12:45:00,-15.54,-3.45,-32.60
2024-12-07T13:00:00,-15.54,-3.45,-32.60
2024-12-07T13:15:00,-15.54,-3.45,-32.60
2024-12-07T13:30:00,-15.54,-3.45,-32.60
2024-12-07T13:45:00,-15.54,-3.45,-32.60
2024-12-07T14:00:00,-15.54,-3.45,-32.60
2024-12-07T14:15:00,-15.54,-3.45,-32.60
2024-12-07T14:30:00,-15.54,-3.45,-32.60
2024-12-07T14:45:00,-15.54,-3.45,-32.60
2024-12-07T15:00:00,-15.54,-3.45,-32.60
2024-12-07T15:15:00,-15.54,-3.45,-32.60
2024-12-07T15:30:00,-15.54,-3.45,-32.60
2024-12-07T15:45:00,-15.54,-3.45,-32.60
2024-12-07T16:00:00,-15.54,-3.45,-32.60
2024-12-07T16:15:00,-15.54,-3.45,-32.60
2024-12-07T16:30:00,-28.36,-66.15,-37.32
2024-12-07T16:45:00,-28.36,-66.15,-37.32
2024-12-07T17:00:00,-28.36,-66.15,-37.32
2024-12-07T17:15:00,-28.36,-66.15,-37.32
2024-12-07T17:30:00,-28.36,-66.15,-37.32
2024-12-07T17:45:00,-28.36,-66.15,-37.32
2024-12-07T18:15:00,-28.38,-66.16,-14.04
2024-12-07T18:30:00,-28.38,-66.16,-14.04
2024-12-07T18:45:00,-28.38,-66.16,-14.04
2024-12-07T19:00:00,-28.38,-66.16,-14.04
2024-12-07T19:15:00,-28.38,-66.16,-14.04
2024-12-07T19:30:00,-28.38,-66.16,-14.04
2024-12-07T19:45:00,-28.38,-66.16,-14.04
2024-12-07T20:00:00,-12.84,-62.71,-7.79
2024-12-07T20:15:00,-12.84,-62.71,-7.79
2024-12-07T20:30:00,-12.84,-62.71,-7.79
2024-12-07T20:45:00,-12.84,-62.71,-7.79
2024-12-08T09:45:00,-15.03,-3.33,-23.55
2024-12-08T10:00:00,-15.03,-3.33,-23.55
2024-12-08T10:15:00,-15.03,-3.33,-23.55
2024-12-08T10:30:00,-15.03,-3.33,-23.55
2024-12-08T10:45:00,-15.03,-3.33,-23.55
2024-12-08T11:00:00,-15.03,-3.33,-23.55
2024-12-08T11:15:00,-15.03,-3.33,-23.55
2024-12-08T11:30:00,-15.03,-3.33,-23.55
2024-12-08T11:45:00,-15.03,-3.33,-23.55
2024-12-08T12:00:00,-15.03,-3.33,-23.55
2024-12-08T12:15:00,-15.03,-3.33,-23.55
2024-12-08T12:30:00,-15.03,-3.33,-23.55
2024-12-08T12:45:00,-15.03,-3.33,-23.55
2024-12-08T13:00:00,-15.03,-3.33,-23.55
2024-12-08T13:15:00,-15.03,-3.33,-23.55
2024-12-08T13:30:00,-15.03,-3.33,-23.55
2024-12-08T13:45:00,-15.03,-3.33,-23.55
2024-12-08T14:00:00,-15.03,-3.33,-23.55
2024-12-08T14:15:00,-15.03,-3.33,-23.55
2024-12-08T14:30:00,-15.03,-3.33,-23.55
2024-12-08T14:45:00,-15.03,-3.33,-23.55
2024-12-08T15:00:00,-15.03,-3.33,-23.55
2024-12-08T15:15:00,-15.03,-3.33,-23.55
2024-12-08T15:30:00,-15.03,-3.33,-23.55
2024-12-08T15:45:00,-15.03,-3.33,-23.55
2024-12-08T16:00:00,-15.03,-3.33,-23.55
2024-12-08T16:15:00,-15.03,-3.33,-23.55
2024-12-08T16:30:00,-27.70,-66.07,-28.26
2024-12-08T16:45:00,-27.70,-66.07,-28.26
2024-12-08T17:00:00,-12.67,-62.74,-4.71
2024-12-08T17:15:00,-12.67,-62.74,-4.71
2024-12-08T17:30:00,-12.67,-62.74,-4.71
2024-12-08T17:45:00,-12.67,-62.74,-4.71
2024-12-08T18:45:00,-8.03,-1.77,-4.20
2024-12-08T19:00:00,-8.03,-1.77,-4.20
2024-12-08T19:15:00,-8.03,-1.77,-4.20
2024-12-08T19:30:00,-8.03,-1.77,-4.20
2024-12-08T19:45:00,-8.03,-1.77,-4.20
2024-12-08T20:00:00,-23.82,-5.29,-7.91
2024-12-08T20:15:00,-23.82,-5.29,-7.91
2024-12-08T20:30:00,-23.82,-5.29,-7.91
2024-12-08T20:45:00,-23.82,-5.29,-7.91
2024-12-08T21:00:00,-8.03,-1.77,-4.20
2024-12-08T21:15:00,-23.82,-5.30,-11.61
2024-12-08T21:30:00,-23.82,-5.30,-11.61
2024-12-08T21:45:00,-23.82,-5.30,-11.61
2024-12-08T22:00:00,-23.82,-5.30,-11.61
2024-12-08T22:15:00,-23.82,-5.30,-11.61
2024-12-08T22:30:00,-23.82,-5.30,-11.61
2024-12-08T22:45:00,-23.82,-5.30,-11.61
2024-12-08T23:00:00,-8.03,-1.78,-5.28
2024-12-08T23:15:00,-8.03,-1.78,-5.28
2024-12-08T23:30:00,-8.03,-1.78,-5.28
2024-12-08T23:45:00,-8.03,-1.78,-5.28
2024-12-09T00:15:00,-7.71,-1.70,-1.85
2024-12-09T00:30:00,-7.71,-1.70,-1.85
2024-12-09T00:45:00,-7.71,-1.70,-1.85
2024-12-09T01:00:00,-7.71,-1.70,-1.85
2024-12-09T22:45:00,-15.81,-3.51,-5.21
2024-12-09T23:00:00,-15.81,-3.51,-5.21
2024-12-09T23:15:00,-15.81,-3.51,-5.21
2024-12-09T23:30:00,-15.81,-3.51,-5.21
2024-12-09T23:45:00,-15.81,-3.51,-5.21
2024-12-10T00:15:00,-23.52,-5.19,-16.92
2024-12-10T00:30:00,-23.52,-5.19,-16.92
2024-12-10T00:45:00,-23.52,-5.19,-16.92
2024-12-10T01:00:00,-23.52,-5.19,-16.92
2024-12-10T01:15:00,-23.52,-5.19,-16.92
2024-12-10T01:30:00,-23.52,-5.19,-16.92
2024-12-10T01:45:00,-23.52,-5.19,-16.92
2024-12-10T02:00:00,-23.52,-5.19,-16.92
2024-12-10T02:15:00,-23.52,-5.19,-16.92
2024-12-10T02:30:00,-23.52,-5.19,-16.92
2024-12-10T02:45:00,-23.52,-5.19,-16.92
2024-12-10T03:00:00,-23.52,-5.19,-16.92
2024-12-10T03:15:00,-7.92,-1.74,-6.51
2024-12-10T03:30:00,-7.92,-1.74,-6.51
2024-12-10T03:45:00,-7.92,-1.74,-6.51
2024-12-10T13:00:00,-15.37,-3.44,-6.51
2024-12-10T13:15:00,-15.37,-3.44,-6.51
2024-12-10T13:30:00,-15.37,-3.44,-6.51
2024-12-10T13:45:00,-15.37,-3.44,-6.51
2024-12-10T14:00:00,-15.37,-3.44,-6.51
2024-12-10T14:15:00,-15.37,-3.44,-6.51
2024-12-10T14:30:00,-15.37,-3.44,-6.51
2024-12-10T16:30:00,-12.74,-62.69,-4.36
2024-12-10T16:45:00,-12.74,-62.69,-4.36
2024-12-10T17:00:00,-12.74,-62.69,-4.36
2024-12-10T17:15:00,-12.74,-62.69,-4.36
2024-12-10T17:30:00,-12.74,-62.69,-4.36
2024-12-10T17:45:00,-12.74,-62.69,-4.36
2024-12-10T18:15:00,-44.18,-69.67,-27.41
2024-12-10T18:30:00,-44.18,-69.67,-27.41
2024-12-10T18:45:00,-44.18,-69.67,-27.41
2024-12-10T19:00:00,-44.18,-69.67,-27.41
2024-12-10T19:15:00,-44.18,-69.67,-27.41
2024-12-10T19:30:00,-44.18,-69.67,-27.41
2024-12-10T19:45:00,-44.18,-69.67,-27.41
2024-12-10T20:00:00,-44.18,-69.67,-27.41
2024-12-10T20:15:00,-44.18,-69.67,-27.41
2024-12-10T20:30:00,-31.38,-6.98,-20.51
2024-12-10T20:45:00,-31.38,-6.98,-20.51
2024-12-10T21:30:00,-31.37,-6.96,-1.59
2024-12-10T21:45:00,-31.37,-6.96,-1.59
2024-12-11T18:30:00,-8.02,-1.78,-4.80
2024-12-11T18:45:00,-20.79,-64.47,-11.63
